date,symbols,count
2023-06-12,"bj430489,bj836414,bj837212,bj838262,sh600256,sh600500,sh600559,sh600586,sh600702,sh600753,sh600763,sh600809,sh601208,sh601717,sh603005,sh603032,sh603122,sh603176,sh603181,sh603333,sh603379,sh603416,sh603583,sh603599,sh603655,sh603678,sh603818,sh603823,sh603983,sh688001,sh688084,sh688308,sh688357,sh688393,sh688432,sh688499,sh688518,sh688577,sh688595,sh688598,sh688677,sh688776,sz000403,sz000422,sz000581,sz000626,sz000756,sz000981,sz001313,sz001360,sz002072,sz002141,sz002166,sz002182,sz002348,sz002397,sz002476,sz002524,sz002585,sz002615,sz002634,sz002640,sz002647,sz002748,sz002793,sz002875,sz002876,sz002885,sz002915,sz003022,sz300014,sz300015,sz300068,sz300082,sz300088,sz300115,sz300193,sz300261,sz300357,sz300575,sz300628,sz300957,sz300994",83
2023-06-13,"bj832735,bj836239,sh600399,sh601226,sh603658,sh605081,sh688066,sh688073,sh688112,sh688172,sh688325,sh688375,sh688502,sh688508,sh688622,sz001228,sz001255,sz002049,sz002151,sz002309,sz002415,sz002458,sz300101,sz300171,sz300209,sz300220,sz300327,sz300347,sz300436,sz300529,sz300653,sz301283",32
2023-06-14,"sh600195,sh600557,sh600594,sh600703,sh600751,sh601117,sh603100,sh603181,sh603368,sh603379,sh603639,sh603713,sh603826,sh688295,sh688381,sh688468,sh688505,sh688777,sz000007,sz000661,sz001270,sz002092,sz002120,sz002180,sz002237,sz002693,sz002901,sz300266,sz300357,sz300358,sz300716,sz301026",32
2023-06-15,"bj836077,bj836239,bj837212,sh600185,sh600208,sh600256,sh600295,sh600378,sh600477,sh600483,sh600500,sh600744,sh600753,sh600995,sh601669,sh603122,sh603177,sh603209,sh603489,sh603599,sh603658,sh603678,sh603712,sh603818,sh603906,sh688180,sh688185,sh688289,sh688293,sh688315,sh688386,sh688390,sh688420,sh688425,sh688600,sh688636,sh688776,sz000723,sz001332,sz001360,sz002022,sz002151,sz002166,sz002302,sz002437,sz002476,sz002524,sz002596,sz002603,sz002653,sz002688,sz002866,sz300082,sz300101,sz300261,sz300529,sz300575,sz300821,sz300848,sz301047,sz301050,sz301060,sz301333",63
2023-06-16,"bj430489,sh600751,sh600853,sh600988,sh603590,sh605081,sh688325,sh688468,sh688469,sh688489,sh688502,sh688552,sh688606,sz002030,sz002072,sz002107,sz002210,sz002237,sz002431,sz002458,sz002647,sz002876,sz300167,sz300220,sz300313,sz300327,sz300379,sz300381,sz300436,sz301367",30
2023-06-19,"bj833575,sh600483,sh600557,sh688176,sh688192,sz300558,sz301026",7
2023-06-20,"sh603379,sh603599,sh688359,sh688420,sz300357,sz301332,sz301367",7
2023-06-21,"bj832735,bj836239,bj837212,bj838837,sh688176,sz000609,sz001255,sz002193,sz002210,sz002476,sz002524,sz300716,sz301068,sz301267",14
2023-06-26,"bj835985,sh600234,sh600241,sh600483,sh600785,sh603300,sh603559,sh603605,sh603833,sh688119,sh688137,sh688185,sh688202,sh688289,sh688293,sh688295,sh688468,sh688690,sh688798,sz000007,sz000506,sz000796,sz000852,sz000953,sz002200,sz002247,sz002397,sz002616,sz002653,sz002748,sz300167,sz300209,sz300220,sz300347,sz300357,sz300841",36
2023-06-27,"bj837212,bj839719,sh600056,sh600076,sh600126,sh600153,sh600160,sh600208,sh600256,sh600348,sh600386,sh600500,sh600507,sh600594,sh600599,sh600666,sh600703,sh600751,sh600753,sh600853,sh600895,sh600988,sh601020,sh601199,sh601669,sh601838,sh601995,sh603032,sh603056,sh603122,sh603177,sh603219,sh603281,sh603309,sh603329,sh603379,sh603650,sh603655,sh603811,sh603983,sh605081,sh605136,sh605296,sh605358,sh688045,sh688073,sh688105,sh688116,sh688131,sh688179,sh688180,sh688253,sh688266,sh688267,sh688381,sh688382,sh688420,sh688425,sh688489,sh688505,sh688552,sh688606,sh688696,sz000622,sz000670,sz000756,sz000758,sz000793,sz000826,sz000829,sz000981,sz000987,sz001212,sz001313,sz001360,sz001366,sz002030,sz002107,sz002120,sz002150,sz002155,sz002181,sz002191,sz002237,sz002307,sz002317,sz002321,sz002326,sz002335,sz002365,sz002431,sz002524,sz002592,sz002603,sz002640,sz002688,sz002693,sz002696,sz002821,sz002901,sz002928,sz002932,sz002981,sz300015,sz300026,sz300039,sz300077,sz300214,sz300261,sz300269,sz300327,sz300363,sz300381,sz300436,sz300529,sz300558,sz300628,sz300725,sz300755,sz300767,sz300792,sz300837,sz300998,sz301010,sz301095,sz301283,sz301332,sz301349,sz301408",129
2023-06-28,"bj832735,sh600785,sh603237,sh603283,sh603589,sh603989,sh688133,sh688192,sh688200,sh688206,sh688315,sh688356,sh688366,sh688711,sh688788,sh688798,sz002180,sz003000",18
2023-06-29,"bj838837,sh600386,sh600551,sh600703,sh600763,sh600880,sh603005,sh603171,sh605111,sh605296,sh688015,sh688045,sh688060,sh688137,sh688179,sh688180,sh688236,sh688252,sh688289,sh688293,sh688325,sh688381,sh688385,sh688552,sh688595,sh688699,sz000506,sz000715,sz000948,sz001324,sz002212,sz002869,sz300063,sz300078,sz300327,sz300386,sz300454,sz300579,sz300623,sz300628,sz300655,sz300672,sz301195",43
2023-06-30,"sh600208,sh600936,sh600988,sh601199,sh601360,sh601669,sh601995,sh601999,sh603127,sh603136,sh603160,sh603259,sh603309,sh603379,sh603650,sh605136,sh605358,sh688073,sh688131,sh688138,sh688185,sh688200,sh688202,sh688238,sh688266,sh688356,sh688382,sh688425,sh688508,sh688606,sh688690,sz000607,sz000661,sz002030,sz002120,sz002155,sz002181,sz002268,sz002279,sz002335,sz002352,sz002400,sz002474,sz002532,sz002640,sz002932,sz002946,sz300026,sz300039,sz300071,sz300077,sz300261,sz300311,sz300347,sz300348,sz300364,sz300376,sz300383,sz300468,sz300525,sz300529,sz300542,sz300558,sz300613,sz300659,sz300725,sz300755,sz300767,sz300781,sz300792,sz300841,sz301025,sz301095,sz301257,sz301378",75
2023-07-03,"sh600610,sh600702,sh600785,sh601888,sh603237,sh603301,sh688047,sh688052,sh688133,sh688521,sz002821,sz300015,sz300379,sz300465,sz300672,sz300778,sz301267,sz301332",18
2023-07-04,"sh601360,sh603309,sh688039,sh688075,sh688192,sh688236,sh688315,sz000607,sz300251,sz300348,sz300383,sz300781,sz300986,sz301025,sz301333",15
2023-07-05,"sh603439,sh688156",2
2023-07-06,"sh600785,sh601199,sh601360,sh688521,sh688552,sz000607,sz002624,sz300071,sz300079,sz300253,sz300364,sz300383,sz300766,sz300767,sz300781,sz300839,sz301025",17
2023-07-07,"sh600818,sh600986,sh603439,sh603517,sh688236,sz000159,sz000659,sz002020,sz300043,sz300133,sz300251,sz300525",12
2023-07-10,"sh600785,sh600816,sh600880,sh600988,sh601999,sh603301,sh603309,sh603369,sh603444,sh603777,sh603868,sh603983,sh605136,sh605168,sh688037,sh688039,sh688047,sh688050,sh688073,sh688075,sh688225,sh688425,sh688552,sh688561,sh688579,sh688606,sh688658,sh688777,sh688981,sz001301,sz001324,sz002120,sz002181,sz002195,sz002268,sz002400,sz002410,sz002430,sz002439,sz002624,sz002728,sz002791,sz002838,sz002967,sz300015,sz300039,sz300146,sz300226,sz300341,sz300347,sz300376,sz300452,sz300454,sz300518,sz300529,sz300767,sz300778,sz300987,sz301025,sz301333,sz301367",61
2023-07-11,"sh600050,sh600422,sh600479,sh600556,sh600557,sh600728,sh600818,sh601360,sh603127,sh603237,sh603650,sh603668,sh603703,sh603722,sh603896,sh605116,sh688030,sh688060,sh688156,sh688192,sh688236,sh688315,sh688351,sh688420,sh688489,sh688521,sh688690,sh688768,sz000555,sz002065,sz002212,sz002235,sz002279,sz002317,sz002421,sz002467,sz002474,sz002603,sz002873,sz300017,sz300026,sz300061,sz300063,sz300075,sz300078,sz300079,sz300298,sz300348,sz300379,sz300383,sz300386,sz300451,sz300465,sz300468,sz300579,sz300633,sz300733,sz300766,sz300768,sz300792,sz300841,sz300910,sz300986,sz301195,sz301378",65
2023-07-12,sh600572,1
2023-07-13,"sh600050,sh600085,sh600228,sh600271,sh600446,sh600479,sh600570,sh600728,sh600850,sh601611,sh601999,sh603237,sh603444,sh603636,sh603668,sh603777,sh603833,sh603983,sh605136,sh688012,sh688037,sh688039,sh688050,sh688192,sh688225,sh688227,sh688238,sh688246,sh688302,sh688315,sh688420,sh688425,sh688579,sh688593,sh688768,sz000159,sz000534,sz000555,sz000948,sz001301,sz001324,sz002065,sz002122,sz002153,sz002181,sz002198,sz002212,sz002268,sz002275,sz002317,sz002362,sz002410,sz002528,sz002603,sz002642,sz002761,sz002791,sz002799,sz002873,sz002955,sz002967,sz003000,sz003005,sz300017,sz300043,sz300075,sz300079,sz300160,sz300188,sz300226,sz300253,sz300298,sz300300,sz300347,sz300348,sz300364,sz300377,sz300379,sz300383,sz300452,sz300465,sz300468,sz300518,sz300546,sz300608,sz300738,sz300778,sz300781,sz300792,sz300841,sz300910,sz300987,sz300996,sz301025,sz301153,sz301188,sz301195,sz301316,sz301378",99
2023-07-14,"sh600750,sh603189,sh603283,sh688019,sh688060,sh688075,sh688343,sh688513,sh688521,sz000810,sz002624,sz002903,sz300668",13
2023-07-17,"sh600557,sh600588,sh600745,sh603208,sh603833,sh603896,sh603983,sh605081,sh605116,sh605136,sh688338,sh688658,sh688777,sz000501,sz000999,sz300109",16
2023-07-18,"sh600078,sh600152,sh600185,sh600818,sh603180,sh603237,sh688020,sh688050,sh688072,sh688192,sh688238,sh688351,sh688488,sh688521,sh688593,sh688622,sh688677,sz000534,sz000810,sz002791,sz300146,sz300298,sz300529,sz300733,sz300767,sz300986,sz301006,sz301155",28
2023-07-19,"bj832735,sh600223,sh600228,sh600373,sh600511,sh600661,sh601908,sh603069,sh603444,sh603777,sh603825,sh603866,sh603877,sh603896,sh688019,sh688112,sh688120,sh688207,sh688293,sh688343,sh688425,sh688513,sh688552,sz000028,sz000710,sz000999,sz001331,sz002624,sz002661,sz002762,sz002799,sz300244,sz300253,sz300266,sz300341,sz300668,sz300705,sz300792,sz300841,sz300996,sz301095,sz301367",42
2023-07-20,"sh600481,sh600603,sh603567,sh603906,sh603983,sh688201,sh688290,sh688295,sh688319,sh688670,sz002022,sz002459,sz002873,sz002967,sz300301,sz300314,sz300529,sz300534,sz300858,sz300908",20
2023-07-21,"sh600085,sh600132,sh600212,sh600288,sh600511,sh600516,sh600556,sh600750,sh600818,sh601611,sh603027,sh603043,sh603069,sh603136,sh603170,sh603311,sh603538,sh688050,sh688052,sh688075,sh688105,sh688186,sh688234,sh688236,sh688293,sh688338,sh688388,sh688420,sh688521,sh688658,sh688677,sh688690,sz000710,sz000860,sz002122,sz002291,sz002317,sz002772,sz002821,sz002852,sz003000,sz300043,sz300049,sz300109,sz300266,sz300298,sz300347,sz300363,sz300396,sz300406,sz300452,sz300725,sz300759,sz300767,sz300841,sz301095,sz301367",57
2023-07-24,"sh600100,sh600152,sh600228,sh600373,sh600446,sh600557,sh600570,sh600572,sh600588,sh600651,sh600718,sh600728,sh600846,sh600850,sh600863,sh601360,sh603127,sh603189,sh603283,sh603324,sh603466,sh603508,sh603595,sh603636,sh603927,sh605116,sh688019,sh688030,sh688039,sh688158,sh688192,sh688201,sh688213,sh688225,sh688229,sh688302,sh688318,sh688351,sh688432,sh688523,sh688561,sh688593,sh688600,sh688622,sh688697,sh688768,sz000534,sz000547,sz000999,sz001331,sz002045,sz002065,sz002180,sz002253,sz002275,sz002334,sz002384,sz002421,sz002518,sz002644,sz002683,sz002712,sz002773,sz002819,sz002858,sz002869,sz002903,sz002955,sz002987,sz002990,sz300017,sz300181,sz300226,sz300300,sz300341,sz300346,sz300379,sz300383,sz300416,sz300442,sz300465,sz300468,sz300523,sz300542,sz300556,sz300633,sz300733,sz300768,sz300788,sz300870,sz301006,sz301153,sz301195,sz301257,sz301339",95
2023-07-25,"sh600078,sh600207,sh600335,sh600392,sh600481,sh600666,sh600745,sh601595,sh601908,sh603171,sh603330,sh603444,sh603507,sh603906,sh688004,sh688012,sh688015,sh688037,sh688045,sh688047,sh688050,sh688052,sh688060,sh688063,sh688072,sh688075,sh688082,sh688120,sh688138,sh688141,sh688186,sh688234,sh688246,sh688268,sh688334,sh688420,sh688489,sh688499,sh688521,sh688562,sh688599,sh688601,sh688619,sh688677,sh688686,sh688690,sh688699,sh688777,sz000803,sz001269,sz001301,sz002121,sz002122,sz002371,sz002405,sz002459,sz002624,sz002709,sz002756,sz002967,sz300065,sz300133,sz300168,sz300324,sz300474,sz300534,sz300656,sz300804,sz300820,sz300839,sz300850,sz300996,sz301095,sz301155,sz301208,sz301268,sz301269",77
2023-07-26,"sh603877,sh688073,sh688359,sh688488",4
2023-07-27,"sh600207,sh688052,sh688562,sh688686,sz300286,sz301153",6
2023-07-28,"bj832651,sh600027,sh600085,sh600100,sh600152,sh600288,sh600335,sh600481,sh600651,sh600728,sh600750,sh600818,sh600850,sh600863,sh601360,sh603171,sh603232,sh603444,sh603508,sh603636,sh603650,sh603906,sh603927,sh688051,sh688060,sh688146,sh688278,sh688365,sh688489,sh688499,sh688507,sh688521,sh688601,sh688619,sh688777,sz000028,sz001301,sz002065,sz002121,sz002122,sz002275,sz002291,sz002405,sz002518,sz002607,sz002624,sz002772,sz002819,sz002929,sz002955,sz002987,sz002990,sz003032,sz300043,sz300075,sz300109,sz300133,sz300168,sz300226,sz300248,sz300249,sz300251,sz300341,sz300383,sz300451,sz300452,sz300523,sz300612,sz300633,sz300687,sz300730,sz300850,sz300870,sz300925,sz300996,sz301095,sz301117,sz301128,sz301236",79
2023-07-31,"sh600011,sh600131,sh600556,sh600986,sh601595,sh601928,sh603258,sh603330,sh603466,sh603595,sh605111,sh605168,sh688019,sh688032,sh688041,sh688047,sh688052,sh688063,sh688120,sh688141,sh688150,sh688158,sh688207,sh688213,sh688231,sh688258,sh688343,sh688409,sh688420,sh688475,sh688523,sh688531,sh688596,sh688631,sz002045,sz002174,sz002253,sz002335,sz002343,sz002351,sz002555,sz002558,sz002712,sz002803,sz002858,sz002869,sz002903,sz002908,sz300058,sz300065,sz300182,sz300188,sz300229,sz300232,sz300252,sz300346,sz300364,sz300365,sz300418,sz300461,sz300474,sz300550,sz300559,sz300613,sz300648,sz300654,sz300656,sz300684,sz300733,sz300763,sz300781,sz300839,sz300846,sz301155,sz301268",75
2023-08-01,"sh600085,sh600728,sh688045,sh688205,sh688239,sh688439,sh688488,sz000521,sz002819,sz300286,sz300360,sz301006,sz301117",13
2023-08-02,"sh600479,sh600572,sh603306,sh603516,sh603595,sh688004,sh688080,sh688163,sh688252,sh688262,sh688277,sh688335,sh688420,sh688596,sh688686,sh688768,sz000534,sz002219,sz002908,sz003029,sz300229,sz300364,sz300389,sz300416,sz300469,sz300515,sz300656,sz300684,sz300811,sz300884,sz301087,sz301169,sz301320,sz301395",34
2023-08-03,"sh600211,sh600329,sh600481,sh600557,sh600566,sh600750,sh603330,sh603466,sh603676,sh603688,sh603998,sh688032,sh688063,sh688150,sh688246,sh688327,sh688443,sh688520,sh688551,sh688617,sz000028,sz000521,sz000989,sz002020,sz002150,sz002262,sz002332,sz002335,sz002459,sz002518,sz002737,sz002773,sz002864,sz002903,sz002985,sz300092,sz300109,sz300181,sz300206,sz300286,sz300314,sz300341,sz300396,sz300452,sz300633,sz300705,sz300723,sz300727,sz300763,sz301015,sz301033,sz301103,sz301121,sz301188,sz301278,sz301295,sz301330",57
2023-08-04,"sh600986,sh601595,sh601858,sh603219,sh603258,sh603309,sh603633,sh603722,sh603778,sh603987,sh605111,sh605117,sh605168,sh605186,sh688081,sh688207,sh688262,sh688277,sh688301,sh688316,sh688343,sh688403,sh688523,sh688686,sh688787,sz002174,sz002343,sz002354,sz002401,sz002558,sz002712,sz002803,sz002858,sz002869,sz002917,sz300058,sz300182,sz300188,sz300229,sz300252,sz300364,sz300418,sz300451,sz300461,sz300648,sz300654,sz300656,sz300668,sz300684,sz300733,sz300870,sz300884,sz301006,sz301018,sz301110,sz301117,sz301169,sz301231,sz301270",59
2023-08-07,"sh688156,sh688234,sz300288,sz300811",4
2023-08-08,"sh600211,sh600276,sh600422,sh600557,sh600566,sh600572,sh600587,sh601089,sh603306,sh603676,sh603998,sh605488,sh688146,sh688163,sh688166,sh688197,sh688253,sh688276,sh688329,sh688389,sh688513,sh688520,sh688617,sz001269,sz002219,sz002345,sz002773,sz002864,sz002873,sz003020,sz300109,sz300138,sz300206,sz300314,sz300633,sz300668,sz300760,sz300962,sz301188,sz301239,sz301320",41
2023-08-09,"bj836717,sh600380,sh603219,sh603882,sh603906,sh603987,sh605111,sh688011,sh688029,sh688032,sh688050,sh688139,sh688148,sh688176,sh688179,sh688277,sh688302,sh688315,sh688319,sh688338,sh688351,sh688359,sh688373,sh688382,sh688410,sh688420,sh688428,sh688566,sh688575,sh688578,sh688580,sh688582,sh688658,sz000513,sz000534,sz000989,sz001308,sz002022,sz002250,sz002332,sz002985,sz300451,sz300589,sz300705,sz300723,sz301033,sz301087,sz301103,sz301198,sz301322",50
2023-08-10,"bj831039,bj831152,bj833455,sh600131,sh600152,sh600207,sh600481,sh601311,sh601566,sh603032,sh603061,sh603066,sh603200,sh603330,sh603518,sh603633,sh603688,sh603690,sh603722,sh603877,sh603983,sh605117,sh605186,sh688018,sh688019,sh688045,sh688070,sh688081,sh688122,sh688141,sh688161,sh688173,sh688186,sh688208,sh688236,sh688252,sh688335,sh688343,sh688355,sh688358,sh688403,sh688499,sh688510,sh688511,sh688531,sh688558,sh688601,sh688787,sz000885,sz001269,sz001311,sz002176,sz002518,sz002531,sz002645,sz002724,sz002782,sz002869,sz002917,sz002927,sz003004,sz003011,sz003022,sz300092,sz300118,sz300203,sz300223,sz300229,sz300252,sz300314,sz300341,sz300351,sz300360,sz300418,sz300438,sz300461,sz300515,sz300554,sz300604,sz300613,sz300629,sz300648,sz300699,sz300811,sz300847,sz300884,sz301018,sz301079,sz301095,sz301121,sz301188,sz301197",92
2023-08-11,"sh688582,sh688626,sz003020,sz300668,sz300916",5
2023-08-14,"bj835305,sh600211,sh600335,sh600975,sh601333,sh601595,sh601858,sh603019,sh603061,sh603083,sh603322,sh603518,sh603606,sh688031,sh688047,sh688095,sh688186,sh688236,sh688262,sh688282,sh688327,sh688335,sh688343,sh688351,sh688362,sh688400,sh688410,sh688525,sh688531,sh688578,sh688597,sh688617,sh688661,sh688682,sh688768,sz000600,sz002119,sz002122,sz002294,sz002773,sz003011,sz300053,sz300148,sz300229,sz300314,sz300341,sz300364,sz300374,sz300423,sz300444,sz300461,sz300499,sz300515,sz300522,sz300527,sz300533,sz300545,sz300633,sz300697,sz300705,sz300713,sz300760,sz300863,sz301198,sz301270,sz301308",66
2023-08-15,"sh600517,sh600818,sh688125,sh688266,sh688302,sh688418,sh688566,sh688687,sz002749,sz300351,sz300952",11
2023-08-16,"sh605168,sh605186,sh688276,sh688351,sh688602,sz002968,sz300767",7
2023-08-17,"bj835305,sh600329,sh600335,sh600818,sh600975,sh601595,sh601858,sh603019,sh603027,sh603051,sh603061,sh603070,sh603236,sh603309,sh603322,sh603330,sh603518,sh603595,sh603606,sh605333,sh688018,sh688019,sh688031,sh688049,sh688052,sh688061,sh688107,sh688110,sh688123,sh688125,sh688167,sh688170,sh688186,sh688213,sh688226,sh688248,sh688262,sh688266,sh688268,sh688278,sh688300,sh688313,sh688343,sh688352,sh688359,sh688387,sh688410,sh688418,sh688419,sh688420,sh688428,sh688443,sh688496,sh688499,sh688507,sh688525,sh688531,sh688597,sh688611,sh688626,sh688662,sh688680,sh688687,sh688697,sh688699,sh688768,sz000021,sz000600,sz001266,sz001269,sz002119,sz002122,sz002150,sz002217,sz002335,sz002343,sz002345,sz002380,sz002529,sz002558,sz002655,sz002869,sz002881,sz002913,sz002965,sz003021,sz300002,sz300053,sz300148,sz300192,sz300203,sz300317,sz300341,sz300360,sz300364,sz300416,sz300423,sz300426,sz300444,sz300456,sz300458,sz300467,sz300499,sz300512,sz300514,sz300515,sz300545,sz300565,sz300573,sz300576,sz300613,sz300614,sz300651,sz300654,sz300668,sz300670,sz300693,sz300697,sz300713,sz300795,sz300835,sz300842,sz300932,sz300952,sz300964,sz301012,sz301079,sz301099,sz301117,sz301120,sz301168,sz301171,sz301198,sz301226,sz301239,sz301270,sz301297,sz301308,sz301321,sz301328,sz301369,sz301391",142
2023-08-18,"sh603501,sh688063,sh688176,sh688197,sh688362,sh688372,sh688601,sh688766,sz300437,sz300540,sz300820",11
2023-08-21,"bj835305,sh600329,sh601858,sh603083,sh688031,sh688041,sh688050,sh688192,sh688236,sh688358,sh688383,sh688443,sh688617,sh688661,sz002020,sz002362,sz300058,sz300442,sz300766,sz300952,sz301045,sz301052,sz301239,sz301270",24
2023-08-22,"bj831152,sh600129,sh600312,sh600517,sh600572,sh600587,sh600667,sh600975,sh601595,sh601900,sh601999,sh603019,sh603039,sh603061,sh603236,sh603309,sh603322,sh603501,sh603595,sh603893,sh605011,sh605186,sh688017,sh688019,sh688023,sh688048,sh688049,sh688061,sh688071,sh688095,sh688107,sh688111,sh688170,sh688210,sh688246,sh688266,sh688300,sh688313,sh688343,sh688410,sh688416,sh688418,sh688496,sh688626,sh688662,sh688687,sh688699,sh688700,sh688733,sz000021,sz000963,sz001338,sz002119,sz002122,sz002150,sz002156,sz002230,sz002265,sz002332,sz002335,sz002343,sz002460,sz002555,sz002558,sz002599,sz002605,sz002655,sz002845,sz002869,sz002881,sz002913,sz002923,sz300002,sz300042,sz300053,sz300113,sz300136,sz300148,sz300170,sz300271,sz300275,sz300280,sz300315,sz300341,sz300360,sz300369,sz300418,sz300426,sz300438,sz300444,sz300451,sz300458,sz300499,sz300515,sz300572,sz300573,sz300576,sz300613,sz300647,sz300651,sz300654,sz300670,sz300693,sz300705,sz300709,sz300723,sz300745,sz300747,sz300812,sz300842,sz300852,sz300882,sz300964,sz301099,sz301117,sz301308,sz301330",117
2023-08-23,"sh600833,sz300661,sz300697",3
2023-08-24,"sh600129,sh600378,sh600422,sh600563,sh600804,sh600818,sh600975,sh603026,sh603061,sh603309,sh603330,sh603429,sh603595,sh603606,sh605117,sh688006,sh688026,sh688032,sh688035,sh688041,sh688047,sh688050,sh688063,sh688076,sh688147,sh688172,sh688176,sh688185,sh688189,sh688200,sh688226,sh688236,sh688319,sh688343,sh688362,sh688416,sh688515,sh688533,sh688536,sh688567,sh688580,sh688581,sh688582,sh688598,sh688630,sh688687,sh688767,sz000690,sz000697,sz000821,sz001269,sz001322,sz001338,sz002129,sz002150,sz002219,sz002234,sz002335,sz002460,sz002559,sz002605,sz002923,sz002951,sz003020,sz300092,sz300148,sz300238,sz300280,sz300357,sz300373,sz300410,sz300426,sz300434,sz300436,sz300444,sz300458,sz300515,sz300565,sz300573,sz300595,sz300630,sz300651,sz300705,sz300723,sz300747,sz300765,sz300820,sz301120,sz301168,sz301171,sz301278,sz301322,sz301367",93
